,ACH-000828,ACH-000117,ACH-000017,ACH-000554,ACH-000276,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000725,ACH-000643,ACH-000711,ACH-000248,ACH-000857,ACH-002499,ACH-000196,ACH-000258,ACH-000691,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000876,ACH-000668,ACH-002921,ACH-001396,ACH-001419,ACH-001389,ACH-001683,ACH-002400,ACH-000568,ACH-000111,ACH-000621,ACH-000755,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000859,ACH-000927,ACH-000768,ACH-000349,ACH-001662,ACH-001393,ACH-000573,ACH-000783,ACH-000759,ACH-000910,ACH-000147,ACH-000930,ACH-000624,ACH-000699,ACH-000044,ACH-000352,ACH-001390,ACH-001388,ACH-001395,ACH-000536,ACH-000642,ACH-001819,ACH-002401,ACH-000212,ACH-000849,ACH-000097,ACH-000288,ACH-001820,ACH-002399,ACH-001391,ACH-000934
SLCO4A1,0.1177774817,1.7490235567,3.338950634,6.724609375,2.4164803028,2.8922626972,4.087293148,5.3482146263,3.9138851166,0.0793269053,0.5385113358,2.6626179218,4.4252309799,3.5524878502,2.4018161297,3.6103458405,3.7307269573,3.4152853489,4.9889392853,4.0032606125,0.3152833581,5.3269109726,0.1040655449,1.6716601849,4.3309884071,0.0113310358,5.4542222023,4.8326978683,2.012693882,0.5837087631,5.5659780502,5.3042078018,0.2208276987,2.4578332901,2.6131472588,4.0136590004,1.4670968056,3.0778360367,7.2365689278,3.9809026718,3.6049728394,3.8355703354,3.9218552113,0.3281494081,3.8191776276,2.1222784519,4.9352192879,2.8587470055,3.732670784,3.5757358074,0.7772012949,4.3424553871,3.1381754875,2.2016997337,0.1895576566,3.4873447418,6.1362075806,3.1758038998,0.5777782798,3.981916666,5.1528038979,4.5134716034,3.6427361965,3.6551570892,3.407068491,3.2558858395,4.6638569832,4.6988964081,2.5844526291,5.7774853706,4.5400643349
GMEB2,2.7761249542,3.4333815575,3.3632538319,3.8779699802,3.7310528755,3.7088384628,3.3779108524,3.5444483757,3.3703622818,4.2254214287,3.0779299736,2.4664599895,3.843893528,3.4294338226,2.0705404282,3.7009944916,2.8650536537,3.0146534443,3.572283268,3.2835159302,3.1888899803,3.3615074158,3.1023237705,3.6483619213,3.9267301559,3.0399420261,3.2923710346,3.6050083637,2.7772049904,2.2282152176,2.2666785717,3.3143846989,2.9486906528,3.5953605175,2.9247536659,3.6480972767,3.1778492928,2.6470842361,2.6607232094,4.0865035057,3.693955183,3.9755568504,3.3595409393,3.0188727379,2.7246131897,2.4949045181,3.3199734688,3.4356899261,3.4073758125,3.585755825,3.6338264942,3.5739319324,2.7861530781,3.4519350529,2.765004158,4.0597014427,2.4554915428,1.3144819736,2.7155025005,4.2176728249,3.3317353725,3.0345942974,2.1498250961,3.2308270931,3.3958470821,2.7358622551,3.2482509613,2.7412166595,2.9423811436,2.3112821579,3.8912732601
PPP1R16B,0.0083721457,0.0096739447,0.015103586,0.0129747884,0.0511507206,0.0440219417,0.0514584184,0.0207105596,0.0200107004,0.0288534202,0.0,0.0161782224,0.033181224,0.0199708603,0.0253591221,0.0078513836,0.0189132877,0.1551015526,3.5388982296,0.0116802584,0.0235761516,0.0051843761,0.0042913998,0.0687189549,0.0050823078,0.0111420779,0.00304088,0.0210660473,0.0174701493,0.0,0.6855221987,0.0949508175,0.057730291,0.1176019609,0.0124556851,0.0232510939,0.0182268005,0.4342935383,0.0071567418,0.0598010309,0.0775492862,0.0,0.0112523073,0.0246884637,0.0110633383,0.0282919016,0.2133012414,0.0292380117,0.0222428031,0.0298740584,0.0,1.2281352282,0.1514367312,0.0208996907,0.0316944346,0.0366707146,0.0028580311,0.0806754008,0.0025095481,0.0169940107,0.0228734221,0.0055623939,0.0,0.0501269139,0.0907978863,0.0875578895,0.0317438282,0.1920401007,0.0,0.0182253756,0.0126287397
CDH20,0.0,0.0209778957,0.0222016051,0.0085815452,0.0201643575,0.0965317413,0.012090914,0.0,0.0160740744,0.0,0.0284871142,0.0141995884,0.0136309071,0.0864454657,0.0,0.0171166249,0.0,0.0,0.0164221507,0.0,0.0,0.0,0.0,0.0897327065,0.014645231,0.0083147706,0.0074710939,0.0,0.0125529412,0.0,0.0835701227,0.0,0.1035406068,0.0,0.0724159181,0.0091249822,0.0443381593,0.0,0.0,0.0,0.0,0.0,0.0234342143,0.0356422067,0.0,0.0,0.0069930791,0.013207823,0.0263524894,0.1226276681,0.0184205305,0.0,0.0,0.0,0.0,0.0074911881,0.0,0.0,0.0,0.0642372146,0.1225468293,0.0,0.0,0.1094608605,0.0561714694,0.0,0.0149636678,0.0,0.0,0.0080594243,0.0
LAMA1,0.1381132603,0.0171194747,0.0195453614,0.0092095612,0.7309937477,0.0553830937,0.3247910142,0.2033302188,0.0122883311,0.1015774682,0.0446095467,0.3462965786,0.7990549803,0.0490019768,0.0925132707,3.7412619591,1.1545119286,0.0295504164,0.0485291593,0.3050611615,0.495906949,0.0164192971,0.0,0.0938413888,0.1433986425,0.0,0.0226916503,0.0515419431,1.1083906889,0.0,0.4185818136,0.0887427106,0.0434327014,0.0683791488,0.0271483883,0.0201330576,0.0405417942,0.7432684898,0.0212608185,0.0237904526,0.232486397,0.0,0.1582491249,0.0238188338,0.1483666748,0.0,4.6154103279,0.0903738067,0.1029711589,0.007293113,0.0105850799,0.0763538629,0.0493157096,0.1321293265,0.0183721017,0.0244175587,0.8297562003,0.4486462176,0.0,0.1235615835,4.3703179359,0.0,0.1719151884,0.2233731151,0.1473679245,0.0589384697,0.0408237129,0.1926385909,0.9174180031,1.8439757824,1.8081461191
GLRA2,0.0,0.0081713228,0.0,0.0,0.0,0.0,0.013991002,0.0,0.0305324271,0.0,0.0110289771,0.0,0.0,0.0,0.1773323119,0.0,0.0,0.0574086793,0.1187982485,0.0122725964,0.0,0.0130391261,0.1221545115,0.0,0.0118705761,0.0,0.0132478504,0.0,0.0,0.0141981589,0.0113024078,0.0,0.0407465771,0.0570523292,0.0,0.0111377826,0.0,0.0,0.0,0.0067260112,0.0,0.0,0.0131392032,0.0083190743,0.1983042955,0.0,0.0,0.0689926744,0.0,0.0,0.0,0.0,0.0,0.0227711797,0.0449144468,0.0,0.0,0.0,0.006129954,0.0,0.0,0.0,0.0,0.0,0.0,0.4088998735,0.0228265617,0.0159599334,0.0,0.0,0.0
PCSK1N,2.4679028988,3.9945707321,0.4624973536,0.0,6.2337059975,5.7014102936,1.570904851,4.2508177757,4.4138917923,4.7201962471,0.0924943238,4.9177327156,4.028365612,0.1042198986,2.0911142826,4.2985339165,3.0860874653,0.0,4.3724856377,4.0891251564,0.184464395,1.7512580156,6.7100901604,3.2112100124,0.0,0.0,0.0,7.1185259819,2.0053136349,0.1037554368,0.8073368073,5.9837918282,4.8978791237,6.044986248,0.0,4.398651123,0.0,0.4454639852,3.6611566544,0.0225879736,2.2744584084,4.1778140068,2.7572131157,0.0408840142,0.0,0.0,4.6515340805,5.6214365959,4.535741806,0.0,0.0447074547,2.0703961849,2.0829987526,2.8393449783,6.3440346718,4.5171561241,0.3364319205,0.4721238017,0.0,0.0338789523,3.6315350533,3.937702179,1.1516315937,4.7772407532,4.1002206802,3.8509793282,3.2246978283,0.0,1.5027481318,0.0731127635,6.4715242386
RAB40AL,0.0926499218,0.1211241782,0.0348692872,0.0989113301,0.2402569205,0.0818522498,0.3666640818,0.2363554537,0.2066069692,0.0645573139,0.0658135414,0.2254106849,0.2032675743,0.0863707289,0.1278577596,0.2599569857,0.4288756251,0.1210777536,0.0588899963,0.0922155604,0.0,0.0517980605,0.0,0.3024196625,0.1193030477,0.0,0.1522976607,0.0,0.0,0.0,0.0,0.0,0.3362022638,0.9314848781,0.0,0.2123626471,0.1680810153,0.0543997996,0.0299291704,0.0653117374,0.2920584679,0.0372163281,0.2134692222,0.3148577511,0.8510561585,0.0,0.5581774712,0.1021286547,0.1041729227,0.044848714,0.0784581825,0.6316193342,0.2020778954,0.4882609844,0.4427280426,0.0795480981,0.0,0.0,0.1437839121,0.2587034404,0.1482130587,0.0452318639,0.0433333032,0.248833552,0.4225484133,0.0,0.4511694312,0.0,0.0,0.0,0.2170259356
GATA1,0.0,0.0407255366,0.0,0.0755723342,0.026969986,0.0817445591,0.0342622064,0.0,0.023336269,0.0,0.0299574323,0.0798839256,0.0518843494,0.0,0.0381018072,0.0,0.0401363522,0.0342481174,0.1421637684,0.0,0.0,0.0738887712,0.0,0.0985314026,0.0,0.0537411198,0.0,0.0,0.0,0.0,0.0,0.1365379095,0.0,0.0314403698,0.0176297761,0.0253137611,0.0640122816,0.0,0.0,0.0,0.1237310767,0.0,0.0386763774,0.0957381204,0.0197830293,0.0,0.0799221471,0.0668634698,0.0727149993,0.0,0.0,0.0699537024,0.0421512164,0.0342044458,0.0435516872,0.0184589885,0.0362205692,0.0,0.0,0.0,0.0,0.0313443765,0.0,0.0,0.2816970646,0.705958426,0.0422689095,0.0,0.0,0.0,0.0681906343
HTATSF1,5.1872014999,5.8561615944,4.8858718872,6.1715312004,6.7488636971,5.1638245583,5.9275884628,6.7338290215,6.0388793945,5.957529068,4.2639956474,5.2474794388,5.7731261253,5.4830904007,5.4724617004,5.8185362816,4.6085786819,4.5164752007,4.9488062859,6.3278346062,4.6502532959,6.1049342155,4.1324124336,5.4220175743,6.1090197563,4.9381165504,5.9480586052,7.0502729416,5.4073529243,6.2221493721,4.4502015114,5.1740865707,6.3887372017,5.8710207939,4.5389790535,5.7115364075,5.3662276268,5.7043437958,5.4034209251,5.3104271889,6.2453775406,5.1055984497,5.9018154144,5.5258746147,3.4258232117,5.7973556519,5.8174185753,5.6187410355,5.3438663483,6.6093988419,4.5239319801,5.6526355743,4.615963459,6.075966835,4.9783878326,6.1584277153,5.4826192856,2.6027061939,5.3732757568,7.1562552452,4.4028925896,5.2419886589,3.9534142017,5.6446666718,7.0530571938,5.1081900597,6.7078285217,6.345541954,5.2220435143,5.5251541138,5.4421505928
PCDH11X,0.0,0.0291673224,0.0,0.0056644282,0.0210091751,0.0,0.0,0.0,0.0306171738,0.0,0.1935585588,0.0030797501,0.0,0.0,0.0,0.4204662442,0.6707868576,0.0,0.1173133776,0.5330479741,0.0,0.0,0.0416719392,0.0569996312,0.0,1.0979275703,0.00218691,0.0,0.0,0.0,0.031338729,0.0,2.5226409435,0.5599205494,0.0882610232,0.1721853763,0.0,0.0046466431,0.0068064239,0.0128275128,0.0121824732,0.0951223597,0.0,0.6837988496,0.1067328975,0.0,0.0095764948,0.0115128141,0.4463970363,0.2268784046,0.0395806134,0.0095936917,0.0,0.0373611338,0.0059589911,0.0,0.0049227229,0.0,0.0,0.0,0.0291941855,0.0948643684,0.0131177576,0.0,0.0,0.0,0.0178777352,0.0278221518,0.0,0.006491926,3.142957449
SRPX2,1.9186266661,1.1432824135,1.1417793036,0.6957578063,0.7426745892,0.6366538405,0.2268525213,4.6786298752,0.3098304272,0.6135976315,0.2695574462,5.5970215797,5.3960804939,0.800323844,5.7236733437,1.1507611275,0.625587523,0.1651131362,0.3484114707,5.1773834229,2.2338881493,7.1062645912,0.5190637708,1.2314815521,6.2018375397,0.0433753058,0.1087184772,5.1494340897,2.72265625,0.1154874265,5.6363692284,0.9594504237,1.0987699032,0.1614917368,0.4015966058,0.1772876531,0.3867436349,1.0973950624,0.0825840607,0.1171391308,4.8738231659,0.2590458691,2.4550259113,0.732627809,1.4086792469,0.1812234372,3.9225308895,0.1146562025,3.6283187866,0.1712286025,0.5542293191,0.4150641859,3.2159302235,2.779034853,0.402031213,1.3174661398,1.250197649,0.1108536348,0.1674876809,4.2232990265,4.0025134087,0.4913041294,5.1373476982,3.7849018574,2.5943336487,1.7277114391,1.7329463959,0.0334081985,5.767074585,0.6761978865,1.2952116728
GLA,4.2935619354,3.808838129,4.6912550926,5.023601532,4.3776164055,3.7072708607,6.5031452179,5.0363936424,6.35461092,3.5170361996,4.051902771,3.3117938042,5.0382957458,4.8132271767,5.2370629311,5.6690950394,4.8131604195,4.1983919144,4.1981878281,4.2971987724,4.1657509804,5.7052288055,3.8579113483,4.9693164825,4.4570884705,4.7105531693,5.3272418976,6.1470541954,5.8650727272,4.149251461,5.8034076691,4.8065252304,5.5025372505,4.9635710716,4.0877342224,5.7118034363,4.8959035873,5.2888827324,5.1376347542,4.4812021255,6.0322175026,3.4553654194,5.3204016685,5.1987495422,4.2144665718,5.1851806641,5.9147939682,4.4101920128,4.3272418976,5.4218730927,4.7177696228,5.4156908989,3.3733990192,6.1222500801,4.1756763458,4.4079985619,4.426653862,2.6359214783,4.7972984314,3.4477643967,5.5943813324,4.5718708038,5.0215554237,5.300614357,4.9311490059,4.6447963715,6.2770476341,5.1758041382,4.9605488777,5.099711895,4.4187026024
INTS6,3.9406177998,4.0338282585,3.9034721851,4.4714083672,5.2516245842,4.5454435349,4.4983272552,3.5754697323,4.520881176,5.036793232,3.9947516918,3.9334027767,4.1436629295,3.9783968925,3.1019911766,4.4791917801,3.7535402775,4.1761789322,3.1411352158,4.4501619339,4.4512968063,4.5166454315,2.8766367435,3.7806146145,4.7317481041,4.8530573845,3.2187206745,3.2670953274,4.8901696205,3.1668760777,4.1531729698,3.9710652828,5.1380853653,3.8364291191,3.599424839,4.3521509171,4.1308073997,3.8087661266,4.3256959915,3.0795488358,4.5563249588,3.9241473675,3.714630127,4.1874747276,2.1431779861,3.1951994896,4.1951351166,4.8727498055,3.5938198566,5.547492981,3.8858964443,3.9833676815,3.772424221,4.3869972229,3.5641465187,3.46362257,3.5583043098,2.2991683483,3.992351532,5.3338890076,5.0519638062,3.9525477886,4.0145516396,3.6174042225,4.1660804749,4.9233202934,4.2070727348,4.2773451805,3.8751018047,4.6286687851,4.5211701393
ZNF500,3.0981214046,2.5447425842,3.0524470806,2.8986206055,2.9385285378,3.4203798771,3.461214304,2.8392722607,2.5050017834,3.5914759636,2.7037363052,2.1304728985,3.1570565701,3.173640728,1.2180743217,3.3390946388,3.0440180302,2.7914659977,3.0888268948,3.2856063843,1.7999203205,2.1868934631,1.0301524401,2.8622033596,2.7427930832,3.2726681232,1.5154551268,1.9058746099,2.788756609,1.9441649914,2.1783959866,3.2341609001,2.6497695446,3.630382061,2.5960741043,2.7093589306,3.2310683727,1.3265430927,2.5144152641,3.8500592709,2.6410996914,3.1368575096,2.1776690483,3.4699380398,1.6318399906,2.7115631104,3.1104466915,3.5171370506,2.3310172558,3.064665556,3.1196334362,2.9304232597,2.0918114185,3.0872337818,3.2117753029,2.5458276272,1.0422310829,0.3420779407,1.9410237074,2.4497303963,2.8146016598,2.8048651218,1.543391943,2.7043850422,0.0741176531,3.594584465,2.7364966869,2.4361538887,1.8270100355,1.970389843,3.7292156219
PRSS33,0.0,0.0346284583,0.0141824447,0.0,0.9576583505,0.0,0.0865134075,0.0,0.0,0.2443975508,0.0,0.2210368812,0.0,0.0178877097,0.0406147316,0.0478984937,0.5202210546,0.0,5.0856838226,0.8152581453,0.022420371,0.0687959865,0.0,0.0417686515,0.1141137779,0.0698657408,0.0,0.0210660473,0.2162710875,0.048668649,0.5399528742,0.0234185997,0.0,0.0,0.0,0.0,0.0,0.0394149721,4.0306448936,0.0,0.0,0.0,0.0670631751,0.0164164454,4.7308955193,0.0,0.021299202,0.0123469783,0.0178962592,0.0,0.0,4.6857328415,0.0208072606,0.8632628918,0.0292648729,0.0,0.0925592706,0.0,0.0,0.0,0.0247409362,0.0,0.2149230391,0.0247083176,0.0,0.0363218635,0.0145266922,5.9678139687,0.0,0.0,0.1552077979
TOX3,4.7022528648,2.4993510246,0.4381640255,1.4779311419,0.0232965201,3.2130999565,4.901576519,0.0212181713,0.009933305,0.4877127111,2.615039587,0.0,0.0118290801,1.6264110804,0.0059489338,0.3265154958,0.2035081536,2.0005264282,2.1662623882,0.1423912197,0.0150835989,0.0,3.5757842064,4.9318628311,0.0893150941,4.2214131355,3.7324538231,0.3679178357,0.0,4.4871902466,1.0668331385,1.6214822531,0.0234072432,0.0,2.4007837772,0.838658154,3.6884713173,0.0128990067,0.0,5.2447156906,2.2151908875,4.7394862175,0.0884333625,3.8340134621,0.2938954234,6.4756150246,0.1508637816,3.1531114578,2.601187706,3.2655854225,0.0803056434,0.0235903449,0.0060911658,0.0491818599,2.962874651,0.9412949085,0.0,0.0,1.210600853,0.0,0.0132049639,4.3145008087,0.0950278118,0.0367241614,0.0173689462,3.9339785576,0.0077566798,0.8035354018,0.2702179551,0.0,4.01739645
RPAP1,3.7740280628,3.6774291992,3.6130719185,4.415664196,3.6895899773,4.0974168777,4.7641658783,4.2900705338,3.3424124718,4.150405407,4.0128455162,2.9934062958,4.2907633781,4.1792640686,2.5717592239,4.3167901039,3.7203114033,4.0583076477,4.0881671906,4.7007393837,3.8109366894,4.2497940063,3.7584416866,3.560580492,3.6289718151,3.9717550278,4.2260227203,3.2116258144,3.5697948933,3.8575928211,3.5443370342,3.7072377205,3.409003973,3.606454134,3.2359552383,3.6131427288,3.8917884827,3.9125061035,3.8216898441,4.5355987549,4.3913416862,3.7819261551,3.5596141815,3.3982038498,3.12154603,3.912381649,5.4672698975,4.922226429,3.7576527596,4.502623558,4.7673420906,4.1849784851,3.7492876053,3.8287229538,3.6557753086,3.590949297,4.3809719086,1.5526524782,3.594823122,3.6779141426,4.453306675,4.0869278908,3.599234581,3.3635158539,3.8138120174,4.1195139885,3.3017237186,3.6701946259,3.0677797794,4.2504839897,4.2683372498
BLOC1S6,4.5993952751,4.6314358711,3.9278111458,4.2023081779,5.7448043823,4.4024834633,5.0412340164,4.6428575516,4.3500022888,4.9022569656,4.4120903015,3.8754851818,4.38149786,4.0199599266,3.8663640022,4.8082718849,4.9296774864,4.9389066696,3.9762718678,5.5265822411,5.1576299667,4.9852361679,2.9953253269,4.4510002136,4.7640118599,5.1134586334,4.0125150681,3.5313315392,6.2919387817,4.8320088387,5.4419183731,3.0186021328,5.0896759033,5.3879585266,4.2808971405,4.3801269531,4.7508692741,4.7009167671,4.9497728348,4.9079051018,5.1939530373,4.85049963,4.5657858849,4.6823654175,1.3295656443,5.0001711845,5.9290833473,5.6656088829,4.4748253822,5.2559351921,5.0428981781,5.0349202156,4.5614728928,5.0167326927,5.382276535,3.9996032715,3.8795588017,1.9554095268,3.3457796574,5.1454939842,4.1076040268,5.6377000809,5.1376385689,5.0905485153,5.1586318016,5.1432666779,4.8696098328,5.9888687134,5.5707726479,5.675409317,4.629858017
DKK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778922826,0.0,0.0,0.0303276014,0.0416747443,0.0,0.0478719771,0.0,0.062921606,13.542137146,0.0,0.0536827408,0.0,0.0,0.0,0.0,0.0,0.0466363356,0.0660450906,0.0,0.0,0.0,0.0,0.0,0.0,0.0381959453,0.1149293333,0.0,0.3722378016,0.1314920336,0.0,0.0233745966,0.0,0.0,0.0,0.0,0.057529293,0.0,0.0,0.0578869134,0.0,0.5051450133,0.3956945837,0.0,0.0681039393,0.0,0.0533310287,0.0297737233,0.0,0.0,0.0,0.0,0.1019996181,0.0,0.0,0.0470776595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400128737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDH,0.2121621519,0.2392807156,0.0,0.0531127267,1.2330044508,0.7833694816,0.2966265678,3.2236866951,0.7818607688,1.0217710733,1.1465965509,1.4893990755,1.5731272697,0.2933763564,0.1936241537,0.620362103,2.6527318954,0.4304597676,1.1441833973,1.6687500477,0.1434900761,0.6949238777,0.4823568165,0.2000083476,2.6578092575,1.6847648621,1.3229953051,0.785214901,0.9720147252,0.7635050416,0.891230166,0.7716988325,0.4329113066,0.5326421261,0.0881538093,0.7931925654,0.5468406677,1.2266688347,0.0258750226,0.4222782254,1.1787974834,0.0,0.1805463582,0.992274642,2.0740771294,0.0256057568,0.4999494255,0.2914585769,0.566305697,0.1400574595,0.5973786116,0.6294433475,1.8641921282,0.6129714251,1.5757334232,0.8937823176,0.9921578765,0.1079462618,0.4959233105,0.3927405477,1.0800845623,0.3215529323,0.9007992148,0.3989741504,1.0547859669,0.3650709987,0.0257843286,3.2928125858,1.056202054,0.0621300042,0.0
PPP1R37,5.0156178474,5.3447823524,4.6244111061,4.4098119736,4.899286747,4.7201199532,4.1641669273,3.9915716648,4.3351902962,4.4485378265,4.0904722214,2.9999079704,4.0678882599,4.1607346535,2.9981341362,4.0177259445,2.5143547058,3.827300787,3.5462400913,4.3554534912,3.4725008011,3.2824635506,5.966711998,5.0037417412,4.7399778366,4.769993782,5.1680922508,5.0174765587,2.5008478165,4.5449428558,2.7833371162,5.0384626389,4.3128829002,2.6887667179,4.179956913,4.4692869186,5.0558462143,3.540820837,2.4644591808,5.0649819374,4.6862649918,4.8974146843,3.8569557667,4.940829277,5.1790132523,3.8545043468,3.2862513065,4.857483387,4.8507442474,4.8984985352,4.1384215355,3.1015930176,2.8916933537,2.9461956024,4.9321227074,5.3798012733,3.0681152344,1.868817091,4.2907118797,4.6839489937,3.7513244152,3.7568631172,3.1966102123,3.5156240463,4.6888070107,4.9865384102,3.3220796585,2.936249733,3.1753952503,2.5904343128,5.0444555283
AMH,2.5249965191,0.3929075599,0.3732929528,0.331995219,3.3046073914,3.0571885109,5.2471146584,3.2031087875,3.3859140873,5.0112228394,3.1819882393,2.9327924252,2.6372623444,0.1793696433,0.1987656951,1.4317834377,4.4591956139,4.3865280151,2.7100536823,5.2095546722,2.3224561214,2.0514173508,4.5598526001,3.5476226807,3.5264694691,3.8307623863,4.2644085884,4.3048248291,3.8206996918,1.3104739189,0.3569258153,4.9276690483,0.4038795829,2.0105721951,3.5002667904,3.9175271988,0.8900941014,1.2699427605,1.2952880859,2.8859314919,3.8600687981,0.221739769,2.8130648136,1.992282629,4.3210334778,1.5658847094,0.9190974832,2.8131017685,3.14331007,3.5961837769,4.2511129379,3.913320303,0.7343285084,2.7350389957,5.2861232758,4.8653941154,3.3663990498,0.2429877818,3.728812933,2.0046882629,1.5052050352,4.1285657883,1.373269558,1.9527957439,3.9429085255,3.3388593197,1.8572286367,0.3514349759,0.3772348166,1.3467299938,4.2099366188
DKKL1,0.0,0.1016420126,0.0640536845,0.0,0.8288078308,0.6286700368,1.5584537983,0.5223872662,0.1562348008,0.384952724,1.6782567501,0.2948883176,1.2617895603,0.0,0.0758392811,0.0,0.6268353462,0.0,0.7982512712,0.7911447287,0.5320695639,0.3265097439,0.9791027308,0.1916776001,0.120159477,1.1212143898,0.6749740243,0.0,0.4027876556,1.3940860033,0.4712935984,0.4334819019,1.044457078,0.6564112306,0.2784439623,0.7283864021,0.0719246343,0.2241946608,0.2660152912,1.0615481138,0.2559913099,0.0377055183,0.128706485,1.4864981174,1.9777451754,0.5387606621,0.2226512581,0.6548579931,0.381170392,0.4188861549,0.1073316708,1.3246608973,0.2396265566,0.7852316499,0.0,0.494936794,0.1228224486,0.0,1.090257287,0.5060158968,0.1381971687,2.0408923626,0.1346086711,1.1608943939,0.2780025899,0.0,0.0,0.0,0.2368721813,0.4019919038,0.0
FAM32A,5.5914492607,5.5512976646,5.6783394814,5.6470036507,6.6046614647,5.1465454102,6.4795360565,6.333132267,6.6045131683,5.4715418816,6.2059516907,5.9327082634,5.8913731575,5.9283065796,5.025387764,6.9421744347,6.0230355263,5.703391552,5.6535015106,6.2918357849,5.6831912994,5.5160655975,5.2527713776,5.4380598068,6.3395562172,7.0450387001,5.1380200386,5.7249040604,6.7634382248,5.8025217056,6.3980526924,5.1803350449,7.0836071968,6.5492563248,6.3861312866,6.4730300903,6.502351284,5.3201055527,5.883207798,6.4762878418,6.2630720139,5.4498748779,6.7503252029,6.5895910263,4.8680939674,6.0599541664,7.6177687645,6.1314063072,6.194126606,6.2280931473,5.7081456184,5.2384123802,5.0789556503,6.6121816635,7.0461964607,5.1222915649,5.9416089058,3.0255870819,5.23523283,6.002040863,4.820327282,7.626891613,6.2379288673,6.3145589828,7.0630393028,6.3187613487,6.3905282021,6.3945159912,6.6372928619,5.4783830643,6.4065113068
